time Fx Fy Fz mu Vs As Js Xs vx vy vz absperm(mDa) absperm*(mDa)
249300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257146 760.33756 215.29961
249350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257147 760.33758 215.29962
249400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257147 760.3376 215.29962
249450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257148 760.33762 215.29963
249500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257148 760.33763 215.29963
249550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257148 760.33765 215.29964
249600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257149 760.33767 215.29964
249650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257149 760.33769 215.29965
249700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725715 760.33771 215.29965
249750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725715 760.33773 215.29966
249800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725715 760.33775 215.29966
249850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257151 760.33776 215.29967
249900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257151 760.33778 215.29968
249950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257152 760.3378 215.29968
250000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257152 760.33782 215.29969
250050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257153 760.33784 215.29969
250100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257153 760.33786 215.2997
250150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257153 760.33787 215.2997
250200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257154 760.33789 215.29971
250250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257154 760.33791 215.29971
250300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257155 760.33793 215.29972
250350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257155 760.33795 215.29972
250400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257156 760.33797 215.29973
250450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257156 760.33799 215.29973
250500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257156 760.338 215.29974
250550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257157 760.33802 215.29974
250600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257157 760.33804 215.29975
250650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257158 760.33806 215.29975
250700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257158 760.33808 215.29976
250750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257158 760.3381 215.29976
250800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257159 760.33812 215.29977
250850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257159 760.33813 215.29977
250900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725716 760.33815 215.29978
250950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725716 760.33817 215.29979
251000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257161 760.33819 215.29979
251050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257161 760.33821 215.2998
251100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257161 760.33823 215.2998
251150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257162 760.33824 215.29981
251200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257162 760.33826 215.29981
251250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257163 760.33828 215.29982
251300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257163 760.3383 215.29982
251350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257163 760.33832 215.29983
251400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257164 760.33834 215.29983
251450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257164 760.33835 215.29984
251500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257165 760.33837 215.29984
251550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257165 760.33839 215.29985
251600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257166 760.33841 215.29985
251650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257166 760.33843 215.29986
251700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257166 760.33845 215.29986
251750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257167 760.33847 215.29987
251800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257167 760.33848 215.29987
251850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257168 760.3385 215.29988
251900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257168 760.33852 215.29988
251950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257169 760.33854 215.29989
252000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257169 760.33856 215.29989
252050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257169 760.33858 215.2999
252100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725717 760.33859 215.29991
252150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725717 760.33861 215.29991
252200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257171 760.33863 215.29992
252250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257171 760.33865 215.29992
252300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257171 760.33867 215.29993
252350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257172 760.33869 215.29993
252400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257172 760.3387 215.29994
252450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257173 760.33872 215.29994
252500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257173 760.33874 215.29995
252550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257174 760.33876 215.29995
252600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257174 760.33878 215.29996
252650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257174 760.3388 215.29996
252700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257175 760.33881 215.29997
252750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257175 760.33883 215.29997
252800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257176 760.33885 215.29998
252850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257176 760.33887 215.29998
252900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257176 760.33889 215.29999
252950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257177 760.33891 215.29999
253000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257177 760.33892 215.3
253050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257178 760.33894 215.3
253100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257178 760.33896 215.30001
253150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257179 760.33898 215.30001
253200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257179 760.339 215.30002
253250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257179 760.33902 215.30002
253300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725718 760.33903 215.30003
253350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725718 760.33905 215.30004
253400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257181 760.33907 215.30004
253450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257181 760.33909 215.30005
253500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257181 760.33911 215.30005
253550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257182 760.33913 215.30006
253600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257182 760.33914 215.30006
253650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257183 760.33916 215.30007
253700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257183 760.33918 215.30007
253750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257183 760.3392 215.30008
253800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257184 760.33922 215.30008
253850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257184 760.33924 215.30009
253900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257185 760.33925 215.30009
253950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257185 760.33927 215.3001
254000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257186 760.33929 215.3001
254050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257186 760.33931 215.30011
254100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257186 760.33933 215.30011
254150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257187 760.33935 215.30012
254200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257187 760.33936 215.30012
254250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257188 760.33938 215.30013
254300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257188 760.3394 215.30013
254350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257188 760.33942 215.30014
254400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257189 760.33944 215.30014
254450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257189 760.33945 215.30015
254500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725719 760.33947 215.30015
254550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725719 760.33949 215.30016
254600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257191 760.33951 215.30016
254650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257191 760.33953 215.30017
254700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257191 760.33955 215.30017
254750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257192 760.33956 215.30018
254800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257192 760.33958 215.30019
254850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257193 760.3396 215.30019
254900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257193 760.33962 215.3002
254950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257193 760.33964 215.3002
255000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257194 760.33966 215.30021
255050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257194 760.33967 215.30021
255100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257195 760.33969 215.30022
255150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257195 760.33971 215.30022
255200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257196 760.33973 215.30023
255250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257196 760.33975 215.30023
255300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257196 760.33976 215.30024
255350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257197 760.33978 215.30024
255400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257197 760.3398 215.30025
255450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257198 760.33982 215.30025
255500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257198 760.33984 215.30026
255550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257198 760.33986 215.30026
255600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257199 760.33987 215.30027
255650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257199 760.33989 215.30027
255700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.000172572 760.33991 215.30028
255750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.000172572 760.33993 215.30028
255800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.000172572 760.33995 215.30029
255850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257201 760.33997 215.30029
255900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257201 760.33998 215.3003
255950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257202 760.34 215.3003
256000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257202 760.34002 215.30031
256050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257203 760.34004 215.30031
256100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257203 760.34006 215.30032
256150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257203 760.34007 215.30032
256200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257204 760.34009 215.30033
256250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257204 760.34011 215.30033
256300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257205 760.34013 215.30034
256350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257205 760.34015 215.30034
256400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257205 760.34016 215.30035
256450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257206 760.34018 215.30036
256500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257206 760.3402 215.30036
256550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257207 760.34022 215.30037
256600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257207 760.34024 215.30037
256650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257207 760.34026 215.30038
256700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257208 760.34027 215.30038
256750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257208 760.34029 215.30039
256800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257209 760.34031 215.30039
256850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257209 760.34033 215.3004
256900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725721 760.34035 215.3004
256950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725721 760.34036 215.30041
257000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.0001725721 760.34038 215.30041
257050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257211 760.3404 215.30042
257100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257211 760.34042 215.30042
257150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257212 760.34044 215.30043
257200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257212 760.34046 215.30043
257250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257212 760.34047 215.30044
257300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257213 760.34049 215.30044
257350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257213 760.34051 215.30045
257400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257214 760.34053 215.30045
257450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257214 760.34055 215.30046
257500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257214 760.34056 215.30046
257550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257215 760.34058 215.30047
257600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257215 760.3406 215.30047
257650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257216 760.34062 215.30048
257700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257216 760.34064 215.30048
257750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257217 760.34065 215.30049
257800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257217 760.34067 215.30049
257850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257217 760.34069 215.3005
257900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257218 760.34071 215.3005
257950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257218 760.34073 215.30051
258000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.441882e-05 0.00017257219 760.34074 215.30051
